date,Temp,ws,SolarRad,Rainfall,Humidity,PM10,PM2.5
06-10-14,31.3,2.3,178.92,0,73,58.818,23.64
06-11-14,27.8,2,31.57,0,79,59,38.21
06-12-14,32.3,2,154.13,22,73,85.02733333,42.54
06-13-14,30,2.3,188.51,0,75,81.75,38.42
06-14-14,32.2,2,219.66,12,67,88.46428571,47.08
06-15-14,31,2,218.58,0,70,49,33.99
06-16-14,31.3,2,144.01,21,71,70,44.19
06-17-14,28.4,2,62.86,0,88,78.76111111,48.34
06-18-14,29.3,2,101.06,15,80,71.6025,48.64
06-19-14,28.4,2,113.39,0,85,33.29428571,28.34
06-20-14,27.7,2,76.41,32,86,36.00916667,21.46
06-21-14,27.3,2.5,43.98,13,89,42.395,14.55
06-22-14,27.4,2.8,44.13,25,92,55.24833333,17.97
06-23-14,26,2.5,23.83,14,91,51.35347826,18.36
06-24-14,27.5,2,100.72,40,79,72.05625,44.97
06-25-14,30,2,118.16,19,77,100.2729167,51.37
06-26-14,29.2,2,114.99,0,81,77.69333333,42.79
06-27-14,28.8,3,102.25,1,80,53.68041667,27.17
06-28-14,29.2,2.3,154.28,9,79,56.685,25.64
06-29-14,28.6,2,104.92,13,85,68.96125,35.84
06-30-14,29.6,2,126.55,10,76,63.51875,31.84
07-01-14,29.6,3.2,170.48,0,74,49.92833333,20.47
07-02-14,29.1,2.3,119.63,0,78,54.07130435,24.35
07-03-14,28,2.3,72.94,1,86,55.51708333,29.73
07-04-14,28.2,2.3,104,4,83,56.07956522,29.51
07-05-14,26.9,2,47.11,5,90,36.70333333,22.37
07-06-14,29.5,2,185.19,69,82,50.70695652,25.32
07-07-14,30.6,2.7,198.56,3,75,51.245,20.91
07-08-14,29.7,2,182.34,0,79,41.39041667,17.88
07-09-14,30.8,2,184.77,37,74,53.92166667,23.16
07-10-14,31,3,131.68,0,75,61.15125,28.89
07-11-14,30.6,2,163.05,2,72,46.82958333,28.21
07-12-14,31.8,2,197.74,4,67,45.66875,21.35
07-13-14,31.3,2.6,190.7,0,71,49.515,17.94
07-14-14,30.6,2.1,112.86,1,72,52.97875,20.37
07-15-14,29.1,2.8,107.14,0,77,40.24958333,15.32
07-16-14,28.1,2.6,101.41,5,84,35.13375,15.47
07-17-14,29.3,2,154.14,8,79,52.01791667,19.17
07-18-14,29.8,2,175.78,6,78,44.73875,21.38
07-19-14,29.8,2.2,144.5,3,77,51.69,22.16
07-20-14,29.3,3.8,130.93,0,75,46.68368421,11.66
07-21-14,27.3,2.8,77.36,4,86,42.86520476,18.49
07-22-14,28.1,2,113.99,9,82,45.47333333,26.02
07-23-14,29.2,2,127.06,8,75,56.74125,28.67
07-24-14,29.3,2,149.16,2,76,53.94041667,26.78
07-25-14,30.7,2.3,183.11,0,71,54.86166667,26.25
07-26-14,31.1,2,191.26,0,70,35.95,16.64
07-27-14,28.4,2,95.55,11,81,34.66125,19.09
07-28-14,28.9,2,131.79,23,78,33.66714286,13.69
07-29-14,29.3,2.4,146.61,3,77,25.37791667,10.33
07-30-14,30.3,2,176.85,2,73,25.7426087,10.08
07-31-14,29.9,2,157.86,2,76,25.87545455,10.57
08-01-14,30.5,2,157.97,1,75,30.33772727,15.09
08-02-14,30.4,2.5,170.4,1,73,28.278,15.4
08-03-14,28.9,2.8,118.65,0,80,34.704,10.45
08-04-14,28.5,2.4,125.68,5,82,29.60214286,12.97
08-05-14,29.2,2.3,180.86,20,81,37.438125,20.18
08-06-14,28.5,2,110.36,11,83,41.27,17.42
08-07-14,29.4,2.3,135.72,23,81,45.08444444,23.14
08-08-14,29.5,2,200.5,1,73,30.6475,17.73
08-09-14,29.7,2.8,135.55,0,74,43.33333333,19.54
08-10-14,29.7,2.2,166.63,0,77,58.05875,16.08
08-11-14,29.8,2,173.38,0,79,51.33625,18.44
08-12-14,29.6,2.5,159.18,2,82,46.44,18.52
08-13-14,27.4,3,47.72,23,90,44,19.08
08-14-14,26.7,2,35.07,14,93,17,22.22
08-15-14,27.7,0,65.88,55,90,46.828,30.25
08-16-14,27.5,0,74.77,10,88,40.109,31
08-17-14,28.4,2,126.83,16,83,37.838,24.66
08-18-14,28.8,0,136.46,0,84,33.3775,26.01
08-19-14,27.9,2,108.46,17,87,39.434,21.42
08-20-14,28.6,2,153.75,75,85,66.9925,32.04
08-21-14,29.5,2.5,149.92,15,81,61.59285714,38.6
08-22-14,28.6,2,110.34,0,85,46.33333333,22.76
08-23-14,28.6,2,124.02,16,84,25.73,14.82
08-24-14,29.2,2.4,144.65,0,81,28.29818182,13.54
08-25-14,28.4,0,113.9,0,84,33.11333333,19.41
08-26-14,27.3,2,76.46,0,90,59.606,24.61
08-27-14,27.9,0,59.41,15,90,82.74285714,47.06
08-28-14,27.4,3,109.18,9,87,46.86285714,26.73
08-29-14,30.2,2,196,13,73,87,50.08
08-30-14,29.6,3,0,0,77,60.10496667,0
08-31-14,28,3.3,0,49,78,53.19966373,0
09-01-14,28.6,2.2,0,1,74,77.69941667,0
09-02-14,29.5,2,150.78,0,73,41.124,20.64
09-03-14,30,2,150.69,0,72,58.31714286,12.87
09-04-14,29.8,2,164.2,0,72,65.346,16.78
09-05-14,29.4,2,155.74,1,73,44.59666667,21.06
09-06-14,29.8,2,167.74,0,70,49.94,19.62
09-07-14,29.6,2.3,131.53,0,72,48.38293862,18.17
09-08-14,29.4,2,154.72,0,73,51.625,20.04
09-09-14,29.8,2,147.43,0,73,50,24.81
09-10-14,30.3,2,172.84,0,69,47.47,18.18
09-11-14,29.9,2,157.89,0,70,49.966,19.81
09-12-14,29.9,2,126.36,0,73,52.57434783,24.4
09-13-14,29.9,2,132.54,1,75,38.25652174,20.06
09-14-14,30.5,2,157.44,0,72,40.09,16.78
09-15-14,29.7,2.5,145.14,0,74,49.45882353,24.51
09-16-14,29.5,2,87.41,0,77,54.9,27
09-17-14,29.8,2,102.01,0,79,67.18470588,40.54
09-18-14,30.2,2,88.32,5,82,53.83466667,35.06
09-19-14,28.5,2,94.42,9,82,33.53647059,15.28
09-20-14,26.7,2,51.4,34,90,28.31846154,19.89
09-21-14,28.2,2.3,61.58,37,86,56.71823529,33.77
09-22-14,27.8,2.3,57.94,10,88,32.29461538,19.47
09-23-14,27.6,2,88.45,35,84,31.9475,29.4
09-24-14,27.1,2,90.5,0,87,37,35.35
09-25-14,28.5,2,130.86,18,77,54.58885,35.52
09-26-14,27.9,2,130.97,0,80,76.4475,39.8
09-27-14,29.6,3.7,188.65,4,74,52.78083333,45.11
09-28-14,29.8,2,181.15,0,71,66.57137681,56.11
09-29-14,28.6,0,138.29,0,77,77.61725,88.12
09-30-14,29.2,2,98.16,1,77,113.91,73.39
10-01-14,30.1,2,149.18,0,70,66.57137681,66.76
10-02-14,29.4,2,113.5,0,74,74.83279348,73.89
10-03-14,29.9,2,111.76,0,72,62.64654348,57.41
10-04-14,30,2,128.86,0,71,70.85812681,53.96
10-05-14,30.5,2,158.9,0,69,84.92875,46.49
10-06-14,30.3,2,158.92,0,69,72.75166667,44.36
10-07-14,29.3,2,133.49,2,68,62.52521739,36.29
10-08-14,29.1,0,99.31,0,76,63.64375,43.15
10-09-14,29.5,2,107.89,0,76,71.37375,50.43
10-10-14,29.5,2,150.27,0,72,62.71125,45.27
10-11-14,26.6,3,79.93,1,87,28.67217391,17.87
10-12-14,27.8,2,115.74,37,81,26.59208333,18.34
10-13-14,27.6,2.5,179.83,0,84,34.37,23.39
10-14-14,28,2,125.99,6,85,37.83076923,21.86
10-15-14,29.2,2,157.34,2,75,36.15708333,22.73
10-16-14,28.9,2,158.47,0,72,39.80625,26.39
10-17-14,27.5,2,176.76,0,68,61.61565217,36.06
10-18-14,26.4,2,136.19,0,66,66.58125,40.12
10-19-14,27.1,2.3,167.99,0,64,70.04047619,44.12
10-20-14,27,2,130.22,0,70,81.28083333,52.11
10-21-14,26.9,0,168.75,0,68,89.95217391,54.58
10-22-14,27.7,2,158.9,0,64,99.51565217,64.84
10-23-14,27.1,2,132.57,0,68,85.75208333,56.71
10-24-14,26.7,0,111.19,0,71,104.4078261,68.24
10-25-14,27.2,2,136.96,0,72,88.23565217,58.21
10-26-14,26.4,2,67.54,1,73,78.4775,54.59
10-27-14,24.5,0,55.03,0,71,75.74041667,48.26
10-28-14,23.4,0,49.64,0,81,104.34125,74.69
10-29-14,24.5,2,167.67,0,72,80.14833333,50.88
10-30-14,25.2,2,178.1,0,65,86.35583333,51.86
10-31-14,25.2,1,150.96,0,65,108.68,68.25
11-01-14,26.3,2,230.46,0,65,144.7975,94.79
11-02-14,25.9,2,181.81,0,68,90.78083333,50.82
11-03-14,26.7,2,152.37,0,68,104.9570833,83.21
11-04-14,26.8,0,153.71,0,70,105.60875,66.55
11-05-14,26.2,0,144.23,0,68,107.8858333,87.53
11-06-14,27.5,2,154.13,0,62,104.95375,65.99
11-07-14,28.3,0,141.65,0,61,101.2891667,53.23
11-08-14,29.2,2,98.83,0,66,75.0625,41.42
11-09-14,27.4,2,73.6,0,79,84.44833333,44.67
11-10-14,26.3,2,155.36,0,60,101.6741667,58.82
11-11-14,25.6,2,122.39,0,64,123.6491667,76.53
11-12-14,25.5,0,118.52,0,66,192.6379167,120.93
11-13-14,25.4,2,105.6,0,66,264.3795833,153.64
11-14-14,24,2,138.93,0,56,221.0629167,134.04
11-15-14,22.8,2,120.33,0,58,221.57375,143.63
11-16-14,23.1,2,117.37,0,64,208.3020833,132.1
11-17-14,23.6,0,97,0,71,229.2958333,143.1
11-18-14,24.4,2,122.83,0,69,196.8666667,122.9
11-19-14,24.5,1,95.74,0,67,167.3079167,111.69
11-20-14,24.5,2,105.57,0,62,168.1183333,108.27
11-21-14,23.6,2,115.8,0,65,197.6958333,134.28
11-22-14,22,2,120.36,0,64,247.99,169.96
11-23-14,21.8,3,105.38,0,68,321.07875,209.51
11-24-14,21.5,0,110.09,0,64,274.06125,176.54
11-25-14,21.5,2,117.11,0,66,219.14875,145.41
11-26-14,20.9,0,104.12,0,72,239.2104167,149.88
11-27-14,21.6,0,91.63,0,72,282.5604167,183.15
11-28-14,21.2,0,69.55,0,77,284.8045833,191.16
11-29-14,21.1,0,97.3,0,70,334.2516667,221.22
11-30-14,21.4,0,84.53,0,78,277.8370833,186.59
12-01-14,21.4,2,75.1,0,76,282.45625,193.02
12-02-14,21.7,0,105.41,0,73,195.5883333,130.44
12-03-14,21.7,0,86.15,0,74,212.1520833,133.35
12-04-14,22.1,0,92.49,0,77,247.4004348,158.16
12-05-14,22.3,0,95.57,0,75,184.1458333,118.04
12-06-14,23.4,2,119.63,0,67,176.95625,111.02
12-07-14,19.1,2,106.68,0,83,171.8666667,122.07
12-08-14,18.5,2,99.01,0,83,168.2454545,133.7
12-09-14,18.6,0,103.01,0,86,215.9916667,142.87
12-10-14,18.9,0,79.44,0,87,311.6475,202.38
12-11-14,17.5,2,65.04,0,85,252.5716667,182.04
12-12-14,16.4,2,72.54,0,84,220.1425,156.67
12-13-14,17.5,0,44.42,0,86,221.3652174,146.39
12-14-14,19.9,2,56.83,0,81,227.83875,145.26
12-15-14,19.9,0,56.61,0,81,229.49875,147.77
12-16-14,21.7,2.3,111.12,0,67,242.2083333,156.57
12-17-14,18.7,2.5,98.46,0,73,167.2645833,118.29
12-18-14,16.1,2,91.58,0,86,209.3404762,140.51
12-19-14,17.8,2,118.87,0,80,214.9483333,142.09
12-20-14,19.9,2,124.65,0,66,191.0208696,125.87
12-21-14,20,2,96.67,0,66,219.4343478,137.96
12-22-14,19.3,0,105.93,0,66,226.0091667,146.11
12-23-14,18.8,2,99.68,0,67,226.79,147.25
12-24-14,19.9,2,105,0,67,231.44125,147.51
12-25-14,19.4,2,115.69,0,71,205.2552174,142.52
12-26-14,14.1,2.3,47.03,0,89,211.8680952,154.48
12-27-14,14.8,2,67.9,0,86,222.5158333,162.25
12-28-14,15.9,1.5,84.37,0,86,283.0679167,203.91
12-29-14,15.6,2,88.54,0,87,370.6130435,262.95
12-30-14,18.2,0,88.81,0,80,326.5625,223.04
12-31-14,19.4,0,36.54,0,75,375.0708333,244.81
01-01-15,22.1,0,57.11,0,71,325.5478261,205.05
01-02-15,23.7,2,55.74,0,71,283.7505263,163.37
01-03-15,24.7,2,86.1,0,73,264.22875,158.19
01-04-15,22.6,3,87.47,1,78,130.97375,84.84
01-05-15,19.4,2.5,97.33,0,71,112.5683333,71.95
01-06-15,18.9,2.5,119.06,0,64,146.09875,92.97
01-07-15,17.2,2,101.13,0,69,214.5316667,148.84
01-08-15,17.6,2,101.99,0,69,255.3345833,175.22
01-09-15,17.5,2,96.71,0,78,294.4754167,191.48
01-10-15,17.6,2,124.39,0,72,241.2383333,275.4
01-11-15,15.6,1.8,120.09,0,77,239.0743478,206.12
01-12-15,17.1,2,125.21,0,72,238.1554167,160.5
01-13-15,18.7,2,116.11,0,73,240.5116667,168.97
01-14-15,20.3,2,108.1,0,69,254.52625,174.87
01-15-15,19.7,2,128.4,0,66,294.1254167,176.06
01-16-15,21.3,2,101.63,0,61,316.3375,197.54
01-17-15,18.2,2.3,82.2,2,78,196.8441667,139.81
01-18-15,14.1,2.7,52.92,0,87,176.0075,135.94
01-19-15,14.4,2.3,50.55,0,86,209.4058333,158.21
01-20-15,15.1,1.5,105.8,0,84,206.2195833,153.54
01-21-15,16.5,2,108.49,0,84,244.6954167,172.97
01-22-15,19.3,1.5,131.79,0,73,218.2966667,151.21
01-23-15,20.4,1.5,129.02,0,64,223.1140909,148.07
01-24-15,19.8,2,128.71,0,66,257.6795652,168.12
01-25-15,20.5,2,149.71,0,59,204.9773913,130.01
01-26-15,20.5,2,150.97,0,55,192.7641667,121.11
01-27-15,21,2.5,136.32,0,63,188.3891667,118.77
01-28-15,21.3,3,142.4,0,63,168.8141667,108.87
01-29-15,21.1,2.7,130.56,0,62,179.6116667,100.32
01-30-15,19.1,2,94.74,0,72,159.6741667,110.27
01-31-15,17.8,2,150.71,0,58,190.9779167,130.64
02-01-15,18.1,2.3,153.44,0,57,201.3329167,138.48
02-02-15,19.7,2,154.22,0,57,213.29375,136.02
02-03-15,20.9,0,154.69,0,56,210.1,126.75
02-04-15,21,2,149.32,0,63,191.5958333,110.49
02-05-15,22.3,2,124.77,0,57,292.2904167,176.68
02-06-15,20.2,2.7,129.23,0,55,211.6575,126.2
02-07-15,19.4,1.5,140.77,0,65,206.265,133.9
02-08-15,20.9,2,134.07,0,63,235.282381,144.45
02-09-15,21.8,3.5,128.72,0,62,250.4369565,164.13
02-10-15,21.3,2.5,126.27,0,63,225.3116667,128.6
02-11-15,20.2,2,128.17,0,58,225.42,121.09
02-12-15,20.1,2.5,156.15,0,52,248.1609091,130.05
02-13-15,20.3,2.5,137.43,0,59,313.9883333,174.78
02-14-15,21.9,2,134.57,0,56,269.28,154.45
02-15-15,21.5,2,97.86,4,65,192.9841667,126.25
02-16-15,21.8,2,144.08,0,59,199.49,123.31
02-17-15,22.4,2,133.71,0,59,262.8191667,152.45
02-18-15,23.4,2,123.56,0,67,248.3613043,143.71
02-19-15,20.5,2,88.75,2,75,121.7465217,58.4
02-20-15,23.1,2,133.32,11,74,162.2754167,100.37
02-21-15,24.6,2,131.29,0,68,184.67875,109.38
02-22-15,24.5,2,126.96,0,73,155.62625,91.09
02-23-15,25.8,2,143.06,0,67,159.3429167,91.29
02-24-15,26.1,2,154.5,0,61,160.3795833,81.39
02-25-15,25.9,0,107.36,0,75,145.0504167,75.96
02-26-15,26.7,2.3,149.44,0,67,131.3626087,75.89
02-27-15,26.4,2.3,147.01,0,71,102.1379167,51.67
02-28-15,25.9,2,149.21,0,69,100.3417391,52.67
03-01-15,27.5,0,128.62,0,67,232.1166667,131.2
03-02-15,26.4,6,137.55,0,59,198.48,114.18
03-03-15,24.8,2.5,166.83,0,59,161.6083333,84.02
03-04-15,22.3,2.5,80.32,0,77,151.2341667,100.2
03-05-15,22.5,4,184.32,4,56,115.7204167,68.01
03-06-15,21.5,2.5,189.16,0,52,145.4230435,73.43
03-07-15,22.3,2.5,179.5,0,54,156.49125,82.99
03-08-15,24.5,2,186.47,0,50,190.9708333,98.94
03-09-15,25.7,2,184.24,0,48,174.655,87.94
03-10-15,25.4,2,187.57,0,45,196.4691667,99.1
03-11-15,24.1,3,193.78,0,41,219.675,96.83
03-12-15,24.1,2,202.64,0,43,179.5895833,75.07
03-13-15,24.8,2.5,178.88,0,52,270.9945833,137.14
03-14-15,26.9,3,171.3,0,46,285.9341667,133.01
03-15-15,28.5,2.6,113.19,0,42,214.03,121.99
03-16-15,26.8,3,167.65,0,46,151.5641667,48.01
03-17-15,27.2,2,167.46,0,55,142.6208696,73.62
03-18-15,26.2,2,141.19,0,56,157.1933333,168.83
03-19-15,26.1,4,188.01,0,45,164.0417391,76.8
03-20-15,26.6,2,197.82,0,34,141.4533333,68.33
03-21-15,26.3,2,197.74,0,46,151.3608333,76.51
03-22-15,26.8,2,190.31,0,46,200.9758333,105.52
03-23-15,28.5,2,186.77,0,48,186.0729167,109.42
03-24-15,29.9,2,177.74,0,48,183.5041667,92.06
03-25-15,29.6,2.5,170.72,0,49,173.6333333,91.17
03-26-15,28,2,168.83,0,55,154.3108333,71.19
03-27-15,29.1,2,168.75,0,62,112.8595833,64.66
03-28-15,29.2,2,155.27,0,62,92.35,50.12
03-29-15,28.4,2,140.29,0,67,88.81086957,45.7
03-30-15,28.7,2,176.47,0,63,75.43083333,37.44
03-31-15,26.7,2,179.78,0,66,87.20956522,43.11
04-01-15,25.2,2.7,143.29,0,74,104.9283333,73.67
04-02-15,27.1,2,158.01,58,74,75.14869565,43.3
04-03-15,27.9,2,181.15,0,74,97.85695652,48.75
04-04-15,26.9,2.8,157.15,2,76,65.0175,30.61
04-05-15,24.9,2.3,110.18,30,75,78.09291667,40.52
04-06-15,25.9,0,142.28,21,71,68.05,41.7
04-07-15,25.8,2,138.55,0,75,89.08291667,50.66
04-08-15,26.8,2,181.21,17,67,74.88652174,47.07
04-09-15,29.1,2,203.19,0,62,78.2725,44.28
04-10-15,29.9,2.7,211.01,0,67,74.42708333,42.14
04-11-15,30.1,2,167.92,0,68,67.70636364,39.12
04-12-15,28.9,2,159.07,0,62,79.39875,41.47
04-13-15,28.2,2,175.85,0,66,91.85,45.82
04-14-15,29.2,2,136.16,0,62,146.516,79.59
04-15-15,30.8,2.5,191.86,1,49,100.6911111,56.82
04-16-15,30,2,145.78,0,57,137.0275,68.46
04-17-15,29.6,4,125.37,0,63,123.3566667,71.59
04-18-15,29.4,4.7,211.37,0,65,98.88375,47.92
04-19-15,26.3,2.7,175.2,15,74,57.88636364,27.94
04-20-15,29.4,2.7,177.45,0,70,60.88791667,20.81
04-21-15,30.1,3.3,162.29,0,69,46.43608696,13.98
04-22-15,27.8,2.3,149.91,0,71,78.49583333,25.92
04-23-15,27.4,2.7,185.59,6,69,67.37791667,27.34
04-24-15,27.4,3,137.22,2,69,72.92,28.16
04-25-15,23.8,5.5,82.98,0,83,63.92375,32.89
04-26-15,25.9,2,111.84,14,76,130.2458333,60.83
04-27-15,27.3,2,170.75,0,66,144.87,67.92
04-28-15,28,2.5,211.81,0,65,99.27142857,45.35
04-29-15,28.9,2,213.75,0,63,62.78625,30.68
04-30-15,28.4,3.5,156.13,0,69,71.68909091,36.41
05-01-15,29.1,2,198.27,0,63,86.58565217,43.79
05-02-15,28.9,2.7,143.14,0,70,79.0875,35.7
05-03-15,30.2,2,192.97,12,64,82.20333333,37.68
05-04-15,30.5,2,216.73,0,66,93.25375,43.58
05-05-15,31,2,223.58,0,67,94.8875,41.33
05-06-15,30.8,2.5,207.17,0,66,104.8813043,45.36
05-07-15,27.5,2.3,138.15,0,70,104.9995652,36.97
05-08-15,25.7,2.8,173.75,8,68,53.99590909,27.83
05-09-15,29.8,3.3,155.78,0,71,88.8073913,44.39
05-10-15,29.8,2.6,152.34,0,72,73.24666667,31.17
05-11-15,27,2,90.05,1,79,95.21791667,55.95
05-12-15,27.2,3,133.67,27,75,111.1691667,65.74
05-13-15,30.7,2,182.77,16,74,105.8775,60.16
05-14-15,31.7,2.5,193.6,0,72,61.39318182,27.99
05-15-15,28.3,2.8,128.34,0,81,44.84708333,22.62
05-16-15,29.3,2,176.68,46,73,61.14478261,35.47
05-17-15,29.3,3.5,180.49,1,69,58.17125,25.35
05-18-15,29.6,3.5,203.18,0,72,68.28521739,35.5
05-19-15,30.4,2.5,150.91,0,68,76.64166667,39.6
05-20-15,31.3,1.5,148.14,0,67,59.08041667,29.51
05-21-15,31,1.7,206.34,0,71,46.85130435,21.96
05-22-15,32.1,2,172.22,11,73,77.22333333,38.04
05-23-15,32,3.7,197.34,0,68,92.18375,36.21
05-24-15,28.4,2.5,146.54,12,70,62.60666667,26.5
05-25-15,30.6,4,159.06,0,70,82.28043478,37.52
05-26-15,29.9,3,154,0,71,73.69166667,32.57
05-27-15,29,2.4,151.51,38,79,65.19173913,32.85
05-28-15,29.1,2,146.62,4,76,73.27333333,32.7
05-29-15,29.7,2,153.94,1,78,60.94833333,35.79
05-30-15,29.5,2,127.78,8,78,82.90041667,38.75
05-31-15,31.5,2.5,176.13,0,71,75.2225,49.75
06-01-15,31.9,2.8,180.19,0,69,65.67541667,21.63
06-02-15,30.4,3,130.67,0,71,51.48875,20.79
06-03-15,31.8,2,182.19,20,68,44.75833333,16.61
06-04-15,32.3,3,219.16,0,65,48.84833333,17.55
06-05-15,31.7,2,201.49,0,68,41.73375,15.41
06-06-15,30.8,2.2,175.52,0,74,43.82333333,17.03
06-07-15,31.4,2.6,159.15,0,70,37.66791667,11.94
06-08-15,31.6,2.7,198.47,0,69,41.0975,13
06-09-15,31.5,3.5,150.14,0,70,50.37625,14.29
06-10-15,27.8,3,46.81,1,84,41.00583333,17.95
06-11-15,26,3,20.11,1,86,55.90173913,33.31
06-12-15,28.8,3,122.67,63,80,38.40761905,16.48
06-13-15,26.6,12,85.12,8,87,37.8575,20.61
06-14-15,28.2,2.7,123.59,38,80,57.21208333,30.45
06-15-15,28.4,2,133.78,5,83,39.24521739,17.82
06-16-15,28.4,2,150.09,8,80,36.65086957,14.76
06-17-15,29.3,2.7,136.68,20,78,38.04130435,13.22
06-18-15,29.3,2,113.02,0,76,47.71333333,18.76
06-19-15,31,2,187.29,1,69,44.9175,17.03
06-20-15,30.7,2.4,200.38,0,67,40.77647059,10.3
06-21-15,29.8,3,159.95,0,72,21.1975,13.24
06-22-15,27.6,3.2,68.97,3,87,27.62416667,12.95
06-23-15,28.1,2,93.41,19,85,34.892,19.62
06-24-15,28.2,2,67.69,3,86,45.03208333,19.59
06-25-15,27,2,55.33,9,91,23.52904762,14.19
06-26-15,26.7,2.7,59.72,83,92,21.66533333,13.3
06-27-15,26.5,2.2,46.07,67,89,34.09454545,23.05
06-28-15,27.5,2,85.59,26,84,53.11708333,24.29
06-29-15,29.3,2,179.62,0,74,61.47583333,27.22
06-30-15,29.5,2,157.55,0,74,45.90333333,18.38
07-01-15,29.4,2,157.22,0,75,53.10409091,21.33
07-02-15,29.2,2.5,7.05,4,76,39.30142857,20.3
07-03-15,29.7,2.3,157.2,0,76,40.97416667,19.94
07-04-15,30.7,2,173.93,0,75,57.94833333,26.59
07-05-15,28.9,2,105.81,5,83,76.70733333,44.85
07-06-15,30.7,2,163.24,1,75,80.62538462,44.45
07-07-15,29.8,2,112.81,0,78,59.99208333,27.78
07-08-15,28.4,2.5,110.82,29,83,24.41727273,13.06
07-09-15,26.6,2.5,34.78,36,90,22.55727273,14.22
07-10-15,27.1,3,47.34,40,90,47.19208333,27.4
07-11-15,30.3,2,147.88,38,77,70.16416667,33.5
07-12-15,30.2,3,141.02,0,76,56.33083333,25.65
07-13-15,31.5,2,150.32,0,75,63.76291667,29.39
07-14-15,31.1,2.5,132.7,0,77,68.56291667,33.66
07-15-15,27.2,0,13.2,13,90,56.63636364,24.28
07-16-15,28.2,0,105.08,63,84,39.648125,17.05
07-17-15,27.3,2,97.87,14,87,48.10765399,15.82
07-18-15,26.8,0,148.4,50,90,43.85542763,18.9
07-19-15,26.1,2,103.09,90,92,46.00857143,23.13
07-20-15,26.7,2,93.61,33,91,41.67121711,16.3
07-21-15,28,2,180.47,44,88,26.30804348,21.18
07-22-15,27.6,2,126.62,4,85,38.05212121,19.92
07-23-15,29,2.5,183.47,2,79,25.1075,13.59
07-24-15,27.3,2,57.76,12,91,28.09652174,17.61
07-25-15,26.9,2,136.26,72,87,20.00333333,10.72
07-26-15,27,3,136.85,1,76,16.83785714,5
07-27-15,26,3.5,50.48,27,86,19.94,8.51
07-28-15,28,2.7,153.28,19,79,17.07222222,10.31
07-29-15,31,2.8,165.94,13,67,38.00708333,16.21
07-30-15,30,4,143.21,0,66,27.71347826,8.64
07-31-15,25.2,4.5,34.85,13,93,17.83555556,12.89
08-01-15,26.6,2.6,125.37,74,88,21.511875,14.18
08-02-15,27.8,2.6,80,46,84,46.39583333,27.51
08-03-15,29,2,129.61,21,79,55.82043478,26.66
08-04-15,29.8,3,149.14,10,77,60.65791667,25.75
08-05-15,30.5,2,172.02,0,73,54.99347826,21.86
08-06-15,30.4,0,110.03,0,75,64.77541667,22.23
08-07-15,29.4,0,83.33,0,83,61.74833333,23.14
08-08-15,30.1,2,119.96,2,75,61.97708333,17.73
08-09-15,30.7,0,128.95,0,72,52.95041667,19.54
08-10-15,30.7,2,122.05,0,72,58.05875,16.08
08-11-15,30.6,2,158.03,0,73,51.33625,11.38
08-12-15,30.1,2,124.26,0,74,46.44,18.44
08-13-15,29.5,2,66.81,1,79,51.54,28.91
08-14-15,28.8,2,35.07,6,85,8.5,22.22
08-15-15,29.7,2.5,65.88,10,76,23.414,30.25
08-16-15,29.2,4,74.77,0,79,20.0545,31
08-17-15,29.4,4.3,126.83,23,79,52.01036364,24.66
08-18-15,28.9,5.7,136.46,4,84,44.99660714,26.01
08-19-15,28.7,2,108.46,7,85,46.79845833,21.42
08-20-15,27.1,2.5,153.75,38,90,64.89958333,32.04
08-21-15,27.4,1,149.92,88,89,65.94034161,38.6
08-22-15,29.2,2,110.34,8,82,68.8702381,22.76
08-23-15,28.9,2,124.02,0,82,33.87847826,14.82
08-24-15,29.7,2,144.65,7,79,36.14061265,13.54
08-25-15,30.1,2,113.9,0,77,38.38233333,19.41
08-26-15,29.9,3,76.46,0,74,41.303,24.61
08-27-15,29.5,2.3,59.41,0,73,41.37142857,47.06
08-28-15,29,6.5,109.18,2,79,23.43142857,26.73
08-29-15,29,2,196,7,81,43.5,50.08
08-30-15,29.1,2,0,3,84,47.49140595,0
08-31-15,28,2,0,38,89,33.32277564,0
09-01-15,27,2,0,25,89,23.964375,0
09-02-15,26.7,0,150.78,64,90,20.562,20.64
09-03-15,27.7,2.5,150.69,36,80,29.15857143,12.87
09-04-15,27.5,0,164.2,5,82,32.673,16.78
09-05-15,27.9,3,155.74,0,85,22.29833333,21.06
09-06-15,29.3,3,167.74,5,81,24.97,19.62
09-07-15,28.9,2.3,131.53,5,77,26.83379565,18.17
09-08-15,30,0,154.72,10,79,25.8125,20.04
09-09-15,30.5,0,147.43,0,79,25,24.81
09-10-15,29.9,0,172.84,2,81,31.235,18.18
09-11-15,29.3,0,157.89,4,81,24.983,19.81
09-12-15,30.6,0,126.36,9,70,26.28717391,24.4
09-13-15,29.5,2,132.54,0,83,19.12826087,20.06
09-14-15,30.1,2,157.44,24,70,66.545,16.78
09-15-15,30,2.5,145.14,0,70,24.72941176,24.51
09-16-15,30.4,2.3,87.41,0,72,68.9575,27
09-17-15,30.5,0,102.01,0,77,51.09235294,40.54
09-18-15,30.8,2,88.32,0,74,26.91733333,35.06
09-19-15,27.5,5,94.42,0,86,36.26823529,15.28
09-20-15,26.4,4,51.4,18,90,14.15923077,19.89
