date,Temp,ws,Solar Rad,Rainfall,Humidity,PM10,PM2.5
17-09-17,28.2,2,483.08,0,87,94.45,63.49
18-09-17,29.7,2,481.31,11,76,52.20,37.69
19-09-17,27.2,2,484.48,22,90,42.08,29.94
20-09-17,28.5,2,470.95,13,85,57.97,49.30
21-09-17,29.1,2,466.04,39,84,68.99,51.78
22-09-17,30.5,2.3,468.72,2,74,55.56,35.37
23-09-17,31.2,3,470.99,0,74,49.19,26.80
24-09-17,31.7,2,481.08,0,73,90.11,41.08
25-09-17,30.4,0,465.58,0,83,107.84,80.45
26-09-17,30.2,2,478.52,5,83,117.34,78.29
27-09-17,29,0,465.12,0,87,119.60,83.18
28-09-17,28.1,5.5,479.66,5,85,74.22,53.15
29-09-17,26.9,3,463.32,94,91,19.67,19.06
30-09-17,27.5,3,477.09,15,91,53.36,42.00
01-10-17,27.4,2,486.59,31,91,59.12,47.52
02-10-17,28.7,2,475.38,25,81,78.04,57.99
03-10-17,29.6,0,470.22,0,79,66.91,41.22
04-10-17,30.5,2,478.41,0,79,93.70,61.35
05-10-17,30.7,0,489.06,0,73,106.89,73.49
06-10-17,29.6,0,469.02,0,80,103.19,73.19
07-10-17,28.2,2,464.12,5,81,60.99,30.49
08-10-17,28.1,2.6,470.49,2,79,69.12,27.32
09-10-17,27.2,4,474.69,1,84,68.20,31.09
10-10-17,29.4,3,475.67,0,76,88.38,48.08
11-10-17,30.3,2,472.70,0,73,67.89,40.66
12-10-17,30.4,3,451.60,0,75,69.49,37.26
13-10-17,30.2,2,456.58,0,73,41.82,22.88
14-10-17,29.9,2,465.43,0,75,42.56,22.51
15-10-17,29.1,0,469.49,61,83,124.87,75.39
16-10-17,29.7,0,476.03,0,76,179.71,105.81
17-10-17,30.3,2,483.44,0,76,189.97,110.16
18-10-17,29.3,2,487.47,0,76,138.81,71.54
19-10-17,26.5,4,483.43,0,89,47.81,26.00
20-10-17,24.4,4.5,480.91,50,96,27.39,23.33
21-10-17,24.2,7,374.64,149,94,16.06,18.13
22-10-17,24.6,3,411.33,86,86,37.90,21.70
23-10-17,27.6,5,471.67,0,79,55.24,45.26
24-10-17,27.1,5,476.94,0,79,59.63,63.34
25-10-17,26.5,0,437.51,2,85,146.34,98.04
26-10-17,26.4,2,463.36,0,80,164.10,97.92
27-10-17,26.1,2,435.55,0,72,172.89,106.56
28-10-17,25.1,0,451.69,0,75,169.45,105.79
29-10-17,25.5,0,454.11,0,70,172.27,98.79
30-10-17,21.9,2,462.70,0,84,129.77,75.58
31-10-17,23.5,2,460.28,0,77,122.11,57.08
01-11-17,25.2,2,474.01,0,73,135.90,63.55
02-11-17,25.6,3,487.96,0,72,145.70,72.02
03-11-17,25.7,4,491.65,0,70,148.88,76.54
04-11-17,27.2,2.4,484.50,0,69,144.29,76.65
05-11-17,27,2,446.50,0,69,138.90,78.76
06-11-17,27.1,4,421.85,0,68,162.15,90.85
07-11-17,27,2,411.82,0,64,144.08,81.77
08-11-17,26,2,429.67,0,67,157.70,88.27
09-11-17,25.2,2,439.88,0,71,196.17,102.75
10-11-17,25.4,0,447.69,0,67,136.74,80.51
11-11-17,25.4,0,445.10,0,65,131.61,76.23
12-11-17,26.6,2,443.97,0,59,140.25,83.94
13-11-17,27.1,2,444.43,0,55,145.26,83.62
14-11-17,26.3,0,454.11,0,65,150.46,87.15
15-11-17,23.6,2,449.71,0,77,122.12,65.33
16-11-17,22.8,2.5,442.67,4,86,54.62,34.96
17-11-17,25.5,3,442.99,2,82,57.75,30.05
18-11-17,26.8,0,441.26,0,78,86.64,44.85
19-11-17,25.7,0,434.83,0,76,130.02,67.03
20-11-17,25.1,2,433.75,0,71,177.39,96.86
21-11-17,24,3.7,434.80,0,54,215.71,123.33
22-11-17,22.8,2.7,434.13,0,51,193.62,103.80
23-11-17,22.8,2.7,431.36,0,59,226.75,111.34
24-11-17,23,2,431.67,0,61,198.69,154.19
25-11-17,22.6,4,436.08,0,57,207.19,154.38
26-11-17,22.6,2,433.96,0,61,187.62,129.01
27-11-17,23.1,2,432.64,0,66,177.17,118.25
28-11-17,21.7,0,433.57,0,68,286.17,210.51
29-11-17,21.6,2,434.51,0,81,280.72,203.80
30-11-17,21.3,2,435.55,0,70,208.45,134.80
01-12-17,21.8,0,437.04,0,72,192.65,120.59
02-12-17,22.2,3,438.46,0,72,194.79,125.24
03-12-17,21.8,2,439.28,0,67,171.68,106.42
04-12-17,21.3,0,439.66,0,71,175.09,118.82
05-12-17,21.1,0,435.11,0,70,208.67,135.35
06-12-17,22.7,0,422.21,0,68,212.27,136.70
07-12-17,22.7,0,419.95,0,68,193.75,124.64
08-12-17,22.8,0,429.02,0,69,160.73,97.96
09-12-17,21,3.5,429.82,4,95,60.27,48.83
10-12-17,22.1,2.5,411.48,15,95,62.50,33.14
11-12-17,22.8,2,404.28,14,92,66.71,40.10
12-12-17,23.4,0,406.34,0,81,126.31,92.14
13-12-17,22.9,0,405.66,0,84,254.70,187.76
14-12-17,22,0,394.42,0,74,241.96,163.95
15-12-17,20.7,2,385.67,0,64,208.29,137.68
16-12-17,19.7,0,389.72,0,69,181.33,132.30
17-12-17,20.5,0,393.89,0,84,218.63,174.98
18-12-17,20.5,0,402.68,0,79,157.84,118.41
19-12-17,18,0,404.78,0,91,133.56,101.41
20-12-17,19.1,0,403.01,0,88,173.05,128.66
21-12-17,20.3,0,405.61,0,79,255.41,115.96
22-12-17,20.5,0,397.94,0,82,192.07,140.56
23-12-17,21,0,404.31,0,74,176.42,136.36
24-12-17,21.3,2,416.50,0,71,192.84,151.74
25-12-17,21.5,2,418.94,0,75,164.80,127.33
26-12-17,21.4,2,425.06,0,70,203.39,141.14
27-12-17,21.1,4,423.39,0,72,187.65,154.47
28-12-17,19.4,2,410.21,0,85,161.97,146.29
29-12-17,19.7,0,391.13,0,83,178.24,149.27
30-12-17,21.6,0,393.64,0,67,156.20,131.61
31-12-17,21.6,3,396.83,0,64,161.28,121.51
01-01-18,20.6,0,385.57,0,71,183.37,141.15
02-01-18,20.2,2.3,256.87,0,74,185.00,131.25
03-01-18,18.4,3.3,253.20,0,54,148.27,120.80
04-01-18,15.7,2.7,256.26,0,72,174.95,148.13
05-01-18,16.1,2,398.75,0,82,184.28,160.10
06-01-18,16.8,2,372.64,0,58,145.67,125.66
07-01-18,14.1,3.5,378.39,0,67,188.25,161.24
08-01-18,13,2,396.93,0,75,183.27,162.06
09-01-18,16.6,2,407.20,0,64,194.53,155.12
10-01-18,16.3,2,392.60,0,68,191.56,168.60
11-01-18,13.8,2.7,386.33,0,83,216.10,171.00
12-01-18,15.1,2,385.11,0,81,215.51,174.92
13-01-18,15.7,0,364.98,0,83,203.99,157.89
14-01-18,14.6,2,358.40,0,90,171.48,145.30
15-01-18,15.7,2,373.47,0,83,188.48,159.93
16-01-18,17.7,2,379.67,0,70,191.73,159.70
17-01-18,18.8,2,385.40,0,75,235.11,188.65
18-01-18,20.1,2,391.48,0,63,301.38,146.38
19-01-18,20,2,401.11,0,58,325.10,134.68
20-01-18,18.3,2,398.58,0,62,206.69,162.59
21-01-18,19,2,388.57,0,66,282.65,126.43
22-01-18,17.7,2.3,377.54,0,78,376.12,212.67
23-01-18,19.8,2,399.26,0,67,367.82,180.52
24-01-18,19.6,2,401.65,0,62,459.61,206.49
25-01-18,20.5,2,397.24,0,58,393.01,182.61
26-01-18,19.6,0,427.57,0,53,306.46,139.88
27-01-18,17.1,2.3,423.13,0,64,275.48,179.29
28-01-18,17.1,2.5,415.07,0,62,346.90,245.23
29-01-18,17.6,2,397.98,0,66,480.28,303.64
30-01-18,18.2,2.5,398.27,0,62,476.63,290.99
31-01-18,19.1,2,402.10,0,67,488.77,303.37
01-02-18,19.1,2,409.22,0,69,352.55,237.70
02-02-18,19.6,0,398.25,0,79,526.04,381.69
03-02-18,20.1,0,388.52,0,82,599.17,392.64
04-02-18,22.4,2,416.95,0,71,435.22,233.64
05-02-18,22.2,2,439.43,0,82,310.40,194.46
06-02-18,21.7,0,438.59,0,69,384.91,243.19
07-02-18,22.2,2,433.77,0,60,442.38,280.66
08-02-18,21.9,2,423.79,0,50,321.78,186.03
09-02-18,23.1,2,416.86,0,57,294.46,163.15
10-02-18,23.6,2,422.89,0,49,307.77,188.73
11-02-18,22.2,3,428.54,0,38,399.29,208.29
12-02-18,23.3,2,436.25,0,46,472.43,101.57
13-02-18,23.9,3,437.20,0,49,445.58,104.52
14-02-18,23,2.5,437.18,0,59,361.90,194.33
15-02-18,22.3,2.5,422.99,0,50,357.58,213.65
16-02-18,22.4,3,380.13,0,51,417.71,262.20
17-02-18,21.8,2.5,375.36,0,62,171.96,154.89
18-02-18,22.5,2,381.36,0,62,381.34,224.15
19-02-18,23.6,3,385.15,0,57,566.69,324.46
20-02-18,24.5,3,375.83,0,57,575.30,316.88
21-02-18,24.8,2,387.37,0,64,666.46,339.32
22-02-18,25,2,385.89,0,60,520.55,303.20
23-02-18,26.1,2,387.11,0,64,478.52,279.14
24-02-18,25.8,2,377.53,0,71,295.24,167.94
25-02-18,27.3,2,376.23,0,60,320.26,172.08
26-02-18,23.4,5,427.59,4,73,339.60,173.22
27-02-18,25.3,2,441.48,16,72,357.87,114.60
28-02-18,25.8,2,442.30,0,60,402.72,70.58
01-03-18,25.9,3,444.74,0,60,463.78,174.58
02-03-18,26.7,3,454.42,0,59,512.13,250.56
03-03-18,27.4,2.5,449.41,0,66,258.22,151.99
04-03-18,28.2,2.3,446.52,0,66,267.63,148.29
05-03-18,28.1,2,443.08,0,53,307.03,174.15
06-03-18,27.4,2,408.80,0,46,432.62,239.85
07-03-18,26.2,2.3,413.77,0,39,419.10,228.31
08-03-18,25.9,2.5,402.23,0,45,420.95,236.11
09-03-18,25.6,3,389.99,0,53,433.14,253.39
10-03-18,25.5,3,406.44,0,45,481.47,279.77
11-03-18,26.3,2.5,387.22,0,45,614.94,325.05
12-03-18,27.5,3,428.69,0,62,416.54,251.76
13-03-18,26.5,2.5,439.37,0,65,302.90,133.74
14-03-18,27.6,3,436.11,0,71,317.22,87.18
15-03-18,28.4,3,431.80,0,67,203.39,87.37
16-03-18,27.3,2.5,440.84,0,65,120.96,99.55
17-03-18,27.5,2,453.44,0,56,172.68,191.71
18-03-18,28.1,2.5,428.59,0,60,282.40,230.09
19-03-18,27.8,2.5,441.86,0,60,265.33,246.69
20-03-18,27.1,2,396.05,0,44,261.66,226.23
21-03-18,28.4,2.5,411.10,0,48,326.76,279.31
22-03-18,28.1,2,423.41,0,60,247.61,184.24
23-03-18,28.4,3,428.89,0,68,173.55,160.91
24-03-18,29,3,435.00,0,68,141.43,156.58
25-03-18,29.6,2,397.42,0,64,236.23,205.75
26-03-18,27.2,2.5,410.98,2,67,217.26,197.77
27-03-18,27.6,2.5,445.81,0,72,203.12,175.05
28-03-18,28.9,2.7,461.79,0,68,167.00,93.25
29-03-18,28.8,2.7,454.47,0,68,157.26,88.34
30-03-18,25.1,4,433.53,0,74,198.44,104.70
31-03-18,24.2,3,462.84,1,69,138.67,82.49
01-04-18,27.5,2,439.92,14,55,221.29,138.58
02-04-18,26.1,2,459.61,0,66,233.08,121.87
03-04-18,28.6,2,454.80,0,58,232.37,142.23
04-04-18,27.6,3,455.06,0,62,259.38,164.52
05-04-18,27.7,5.3,437.45,0,61,211.82,115.68
06-04-18,26.5,3,442.17,0,71,130.40,77.59
07-04-18,26.7,2.3,472.24,2,71,143.72,83.85
08-04-18,25.8,2,480.57,5,75,160.54,100.55
09-04-18,28.3,3,480.87,0,65,208.03,129.49
10-04-18,28.6,3,484.79,0,61,127.32,58.80
11-04-18,26.9,3,484.18,0,70,109.64,60.58
12-04-18,27,2,486.33,8,63,129.47,79.32
13-04-18,28.4,2.5,485.83,5,66,109.08,59.89
14-04-18,26.5,2,488.23,0,76,67.85,41.20
15-04-18,28.7,0,394.72,42,65,115.66,68.05
16-04-18,29.7,2,411.80,0,61,134.41,72.06
17-04-18,25,4,475.99,0,76,135.92,85.09
18-04-18,27.8,2,475.64,50,70,135.22,87.08
19-04-18,27.2,3.5,455.73,12,75,125.42,75.01
20-04-18,28.6,2.8,441.70,2,72,126.67,67.53
21-04-18,26.6,3,443.47,17,86,103.88,62.68
22-04-18,28,6,414.58,12,80,102.63,56.65
23-04-18,29.6,2,428.00,5,76,195.40,117.38
24-04-18,30.2,2.3,419.82,0,73,157.44,87.67
25-04-18,27.5,2.3,468.69,0,66,125.55,59.54
26-04-18,26.8,3.8,474.23,26,64,103.10,62.40
27-04-18,26.7,2.3,483.49,32,69,105.38,70.86
28-04-18,29.2,3.3,467.13,0,64,164.31,92.95
29-04-18,22.3,3,466.42,0,86,99.76,55.56
30-04-18,22.7,4,461.82,77,87,87.39,40.17
01-05-18,27.4,3.5,450.40,32,74,86.15,46.28
02-05-18,25.2,3,454.93,0,80,102.04,56.03
03-05-18,26.7,3,485.91,5,74,145.24,76.03
04-05-18,25.9,4,486.27,0,82,165.43,98.99
05-05-18,26.9,5,496.66,19,81,96.28,59.56
06-05-18,29.4,4,494.76,24,76,85.04,35.44
07-05-18,27.2,2.3,488.19,4,81,115.07,55.89
08-05-18,29.6,5.7,499.57,0,81,111.67,51.34
09-05-18,27.8,2,468.38,0,84,95.99,39.40
10-05-18,24.4,4.5,479.48,14,84,121.03,66.63
11-05-18,25.8,7.3,499.82,15,77,93.28,54.75
12-05-18,27.5,6,498.11,2,71,136.17,69.11
13-05-18,26.9,3,498.14,0,77,180.95,125.65
14-05-18,27.7,2,487.16,42,74,151.07,73.12
15-05-18,28.5,4.5,466.37,0,74,147.75,80.26
16-05-18,23.8,5,445.53,22,83,135.93,72.72
17-05-18,27.7,5,470.45,10,79,139.02,70.88
18-05-18,25.8,4,480.70,0,87,86.56,57.28
19-05-18,27.9,2,495.65,31,83,96.31,49.49
20-05-18,26.9,3,503.18,35,83,111.18,52.86
21-05-18,26.3,6,502.35,35,90,119.20,72.18
22-05-18,28.1,3,507.88,19,89,88.47,48.41
23-05-18,26.7,4,510.81,12,90,92.70,53.01
24-05-18,28.7,5,507.76,52,83,99.02,53.10
25-05-18,28.9,3.8,506.28,1,82,57.89,31.17
26-05-18,30.7,2,487.87,18,78,72.94,32.11
27-05-18,31.3,2.5,488.62,0,73,55.70,24.69
28-05-18,30.6,2.5,489.92,0,70,69.28,32.51
29-05-18,29.9,4,492.25,0,62,124.40,68.35
30-05-18,30.6,3.5,465.06,0,65,124.87,69.30
31-05-18,26.1,2,476.78,0,87,99.76,63.04
01-06-18,26.6,3,457.37,82,89,88.55,54.11
02-06-18,28.8,3,465.63,1,83,103.37,60.30
03-06-18,28,3,496.91,2,87,98.90,41.75
04-06-18,29,5,490.32,35,84,121.55,78.38
05-06-18,30.3,0,469.56,23,77,83.21,53.52
06-06-18,30,3,491.64,0,84,73.76,45.48
07-06-18,31.2,3,510.08,6,78,71.22,44.29
08-06-18,30.7,3,497.56,1,79,58.09,34.92
09-06-18,30.9,3,488.35,0,76,114.22,75.04
10-06-18,28.9,3,502.58,3,83,56.38,39.35
11-06-18,29,5,481.53,24,84,80.02,41.17
12-06-18,28.3,3,446.24,0,90,45.06,30.28
13-06-18,29.2,3.5,474.66,58,87,66.25,36.70
14-06-18,31.8,3,484.37,0,80,95.71,63.53
15-06-18,29.6,7,483.76,0,83,102.85,69.02
16-06-18,27.7,4.7,465.40,8,79,48.77,36.38
17-06-18,30.2,2.8,475.61,1,79,65.63,46.99
18-06-18,31.4,3,479.16,1,80,64.05,53.65
19-06-18,26.5,3,454.27,0,85,61.98,48.17
20-06-18,30.2,5,467.04,8,77,69.08,52.99
21-06-18,30.8,3,476.96,0,77,57.52,42.40
22-06-18,30.7,4.3,482.70,1,75,37.43,26.20
23-06-18,28.2,3,490.86,0,88,38.60,26.97
24-06-18,29.4,4.7,491.53,62,83,62.46,48.34
25-06-18,27.8,5,486.96,0,89,49.02,36.56
26-06-18,29.5,4,490.63,31,77,64.43,51.79
27-06-18,28.6,4,489.57,3,79,60.73,52.99
28-06-18,28.6,4.2,482.89,12,80,65.48,29.51
29-06-18,29.7,3.9,483.89,4,76,66.67,33.92
30-06-18,29.9,5.4,486.31,0,78,57.49,27.58
01-07-18,30.1,5,416.04,0,76,57.87,28.99
02-07-18,29.1,3,375.00,1,81,41.04,28.40
03-07-18,27.2,3,375.00,23,92,32.20,23.60
04-07-18,27.5,3.3,375.00,43,91,51.80,32.86
05-07-18,29.5,3.3,374.98,7,82,56.79,37.02
06-07-18,30.4,3,531.84,0,78,74.52,47.71
07-07-18,30.8,3,411.30,0,72,54.61,34.99
08-07-18,29.9,5.3,437.96,0,77,78.65,45.00
09-07-18,29.2,4.5,458.90,3,80,74.65,42.04
10-07-18,29.7,4.7,446.73,1,79,69.53,43.58
11-07-18,30.2,3,435.09,0,76,84.52,48.10
12-07-18,30.2,3,445.85,9,79,55.34,43.20
13-07-18,30.4,3,456.83,9,78,66.82,45.08
14-07-18,31.1,2.8,453.15,1,73,71.39,46.28
15-07-18,30,3.3,465.20,0,79,61.45,39.38
16-07-18,29.7,5,454.99,3,78,42.88,23.95
17-07-18,28.6,4,436.30,5,86,59.10,35.48
18-07-18,30.8,5,448.86,24,76,73.36,39.00
19-07-18,33,0,441.46,0,72,78.11,50.26
20-07-18,31.1,3,446.71,0,73,95.63,59.16
21-07-18,28.7,3.8,442.01,3,83,53.27,41.57
22-07-18,29.1,4,428.31,15,87,57.83,40.41
23-07-18,27.3,4,417.06,23,89,64.40,47.99
24-07-18,27.1,4,418.49,55,93,101.41,101.38
25-07-18,27.4,3,426.16,60,90,37.58,27.19
26-07-18,27.2,3,416.76,39,90,42.28,28.87
27-07-18,28,3,417.55,10,90,51.69,39.84
28-07-18,27.8,3,393.33,10,89,45.09,34.21
29-07-18,28.9,3,383.34,4,82,69.36,37.44
30-07-18,28.8,2,375.75,0,83,71.87,41.03
31-07-18,29.4,2,371.42,6,79,86.54,49.29
01-08-18,28.4,2.5,334.14,3,83,52.15,38.33
02-08-18,27.6,2.5,288.96,25,88,67.82,54.10
03-08-18,28.5,3,273.12,25,83,74.64,56.05
04-08-18,28.8,0,375.52,0,87,74.80,52.43
05-08-18,29.1,3,381.10,5,85,108.90,77.41
06-08-18,29.5,3,372.30,19,82,86.49,72.51
07-08-18,30,3.7,351.51,12,72,64.95,36.42
08-08-18,30,4.3,297.33,0,74,89.73,57.23
09-08-18,29.6,5,304.11,0,78,96.83,54.89
10-08-18,30.8,2,301.27,0,72,64.54,38.31
11-08-18,30.6,3.7,292.09,0,74,65.68,38.07
12-08-18,29,2,394.42,0,83,63.29,38.22
13-08-18,31,3,489.00,9,73,72.39,42.06
14-08-18,31.3,5,489.94,2,71,59.59,32.96
15-08-18,31.3,5.3,491.69,3,68,64.29,38.88
16-08-18,30.6,3.5,487.67,0,72,76.73,40.03
17-08-18,30.6,3,451.08,1,76,52.88,36.08
18-08-18,32,3,484.73,2,73,63.25,47.74
19-08-18,30.2,4,488.15,1,77,57.29,43.14
20-08-18,29.4,4.3,499.14,10,78,45.39,31.79
21-08-18,29.1,3.5,497.84,10,83,35.64,26.44
22-08-18,30,3.5,469.85,0,80,29.54,20.94
23-08-18,29.9,3.5,477.57,2,81,23.41,24.12
24-08-18,29.6,3.7,493.87,6,81,55.43,32.83
25-08-18,30.1,3.7,508.23,0,76,64.18,32.99
26-08-18,29.9,3,513.43,2,77,62.53,33.64
27-08-18,29.4,5,479.77,2,76,45.80,31.98
28-08-18,29.5,3.3,496.83,0,79,42.29,26.64
29-08-18,29,2,480.25,0,82,50.56,34.29
30-08-18,29.7,2,489.92,2,80,54.56,36.26
31-08-18,30.7,4.3,498.87,0,75,28.58,20.32
01-09-18,29.9,3.8,490.04,2,76,49.07,29.23
02-09-18,28.3,3,482.20,0,86,48.80,36.29
03-09-18,29.7,3.7,485.51,15,80,63.28,48.17
04-09-18,29.5,3.7,477.54,0,83,55.68,47.50
05-09-18,29.8,4.3,482.39,4,74,62.33,51.29
06-09-18,29.2,8.7,476.23,0,72,51.87,38.72
07-09-18,29.3,5.8,478.22,0,79,53.12,40.97
08-09-18,30.3,2.7,482.26,0,73,73.95,45.42
09-09-18,30.2,2.3,486.21,0,73,58.28,37.33
10-09-18,29.7,3,488.94,0,75,60.28,46.01
11-09-18,29.1,4,485.35,0,80,66.38,30.96
12-09-18,29.4,2,475.27,1,84,57.66,50.36
13-09-18,27.9,3,464.59,15,90,93.11,67.95
14-09-18,28.5,3,452.33,3,84,84.55,65.23
15-09-18,30.1,5,469.44,0,77,104.49,73.20
16-09-18,30.7,3,484.51,0,70,118.03,74.63
17-09-18,31.6,0,483.08,0,70,105.60,67.69
18-09-18,32.1,0,481.31,0,69,134.43,92.29
19-09-18,31.8,5,484.48,0,70,110.85,77.57
20-09-18,28.9,4,470.95,23,80,49.41,35.73
21-09-18,28.2,5,466.04,2,79,38.87,23.77
22-09-18,28.5,3,468.72,6,84,64.87,48.46
23-09-18,29.7,3,470.99,3,78,57.59,44.91
24-09-18,30.4,3.5,481.08,0,74,70.71,50.24
25-09-18,29.7,4,465.58,0,79,69.04,51.47
26-09-18,30.1,3,478.52,0,77,40.34,40.01
27-09-18,28.4,3,465.12,0,86,104.65,78.28
28-09-18,30.5,0,479.66,2,75,157.70,119.91
29-09-18,30.4,5,463.32,0,77,140.28,103.65
30-09-18,31.4,3,477.09,0,66,122.27,82.98
01-10-18,30.3,5,486.59,0,61,147.33,94.33
02-10-18,30.6,3,475.38,0,58,127.61,81.55
03-10-18,31.1,3,470.22,0,62,128.41,83.95
04-10-18,29,5,478.41,0,74,162.17,110.94
05-10-18,29.3,3,489.06,0,71,248.07,147.09
06-10-18,28.4,5,469.02,0,73,183.49,130.94
07-10-18,29.4,4,464.12,0,69,159.86,107.22
08-10-18,29.7,4,470.49,0,62,178.80,115.60
09-10-18,28.3,4,474.69,0,73,85.09,62.00
10-10-18,25.7,3.3,475.67,0,84,57.17,33.39
11-10-18,25.2,5.3,472.70,1,86,35.37,22.96
12-10-18,24.6,3,451.60,1,92,52.84,35.93
13-10-18,24.6,4.5,456.58,24,90,69.69,47.99
14-10-18,25.2,5,465.43,15,83,67.22,41.76
15-10-18,27.1,4.5,469.49,0,75,136.98,84.79
16-10-18,27.2,2,476.03,0,68,162.73,103.01
17-10-18,26.6,3,483.44,0,67,183.85,111.56
18-10-18,27.3,0,487.47,0,67,185.28,114.58
19-10-18,27.8,3,483.43,0,72,214.66,133.87
20-10-18,27.6,0,480.91,0,76,231.17,151.81
21-10-18,27.6,3,374.64,0,68,255.90,104.65
22-10-18,27.7,5,411.33,0,71,169.10,31.72
23-10-18,27.1,3,471.67,0,71,156.66,19.08
24-10-18,27.1,3,476.94,0,67,152.02,8.21
25-10-18,27.1,3,437.51,0,58,153.40,30.29
26-10-18,26.6,3,463.36,0,62,150.55,91.57
27-10-18,27.5,3,435.55,0,61,126.85,42.25
28-10-18,23.2,6.5,451.69,1,84,63.76,43.60
29-10-18,23.7,3.5,454.11,3,82,62.01,33.70
30-10-18,25.6,3,462.70,0,78,87.55,54.10
31-10-18,26.8,3,460.28,0,74,95.99,62.41
01-11-18,27.4,3,474.01,0,69,108.18,68.07
02-11-18,26.8,3,487.96,0,75,169.49,110.74
03-11-18,27.3,3,491.65,0,75,103.74,70.12
04-11-18,27.5,2,484.50,0,73,88.93,61.34
05-11-18,27.6,2.5,446.50,0,72,75.55,51.34
06-11-18,25.7,2,421.85,0,83,120.13,74.71
07-11-18,24.6,3,411.82,13,79,178.57,116.16
08-11-18,24.8,3,429.67,0,65,159.57,100.39
09-11-18,23.3,3,439.88,0,73,187.42,119.41
10-11-18,23.1,0,447.69,0,69,317.11,204.23
11-11-18,23.5,3,445.10,0,69,222.18,135.83
12-11-18,24.4,3,443.97,0,69,160.13,128.30
13-11-18,23.9,3,444.43,0,71,154.61,95.01
14-11-18,23.8,0,454.11,0,73,246.67,157.44
15-11-18,24.8,0,449.71,0,73,298.25,186.49
16-11-18,25.2,3,442.67,0,63,200.26,129.65
17-11-18,24.8,3.3,442.99,0,62,192.23,116.05
18-11-18,23.2,3,441.26,0,61,217.44,118.67
19-11-18,23,3,434.83,0,63,224.59,126.47
20-11-18,22.4,3,433.75,0,69,239.97,122.57
21-11-18,22.4,4,434.80,0,70,219.14,99.57
22-11-18,22.7,3,434.13,0,69,153.87,104.06
23-11-18,22.7,3,431.36,0,66,154.71,110.50
24-11-18,22.5,0,431.67,0,72,138.89,99.97
25-11-18,22.6,4,436.08,0,70,117.97,81.01
26-11-18,23.6,3,433.96,0,63,123.00,83.56
27-11-18,24.8,4,432.64,0,58,68.92,46.09
28-11-18,23.6,3,433.57,0,61,87.04,56.76
29-11-18,23.1,3,434.51,0,62,139.56,91.82
30-11-18,22.5,0,435.55,0,64,118.97,80.98
01-12-18,22.2,3,437.04,0,63,225.70,164.22
02-12-18,21.9,3,438.46,0,63,180.96,132.05
03-12-18,22.1,3,439.28,0,62,148.53,114.71
04-12-18,22.5,3,439.66,0,63,170.31,124.44
05-12-18,22.7,3,435.11,0,59,159.10,120.26
06-12-18,21.3,0,422.21,0,68,191.98,150.38
07-12-18,21.2,2,419.95,0,63,187.83,147.08
08-12-18,21.5,3,429.02,0,64,194.49,149.67
09-12-18,21.2,3,429.82,0,68,169.48,122.70
10-12-18,20.3,0,411.48,0,69,199.98,145.02
11-12-18,21.3,2.5,404.28,0,64,234.45,176.95
12-12-18,21.2,3,406.34,0,69,233.98,173.40
13-12-18,22.2,3,405.66,0,66,198.20,148.35
14-12-18,22.6,3,394.42,0,62,178.27,133.42
15-12-18,21.7,3,385.67,0,58,185.31,138.64
16-12-18,22.3,3,389.72,0,64,186.48,147.20
17-12-18,20,3,393.89,0,84,154.59,129.24
18-12-18,18,2.5,402.68,12,88,91.65,55.76
19-12-18,16.7,4,404.78,1,89,72.68,48.04
20-12-18,17.1,3,403.01,0,85,141.07,103.81
21-12-18,19.3,3,405.61,0,72,132.28,104.35
22-12-18,19.9,4.3,397.94,0,69,179.16,142.17
23-12-18,19.8,0,404.31,0,72,176.65,140.67
24-12-18,20.4,3,416.50,0,67,177.43,145.94
25-12-18,19.5,3,418.94,0,63,316.67,146.90
26-12-18,19.2,3,425.06,0,57,427.36,153.33
27-12-18,18.8,3,423.39,0,56,178.64,142.14
28-12-18,17.9,3,410.21,0,43,162.14,122.22
29-12-18,17.5,3,391.13,0,51,160.30,117.56
30-12-18,18.2,5,393.64,0,66,145.27,111.88
31-12-18,19.5,3,396.83,0,63,151.43,107.16
