date,Temp,ws,Solar Rad,Rainfall,Humidity,PM10,PM2.5
01-01-13,17,0,140.45,0,69,388.12,274.59
01-02-13,18.4,2,164.83,0,68,443.78,292.14
01-03-13,18.9,0,93.80,0,74,440.40,297.39
01-04-13,19.9,2,114.00,0,70,362.31,266.01
01-05-13,18.7,2,131.83,0,60,265.14,189.65
01-06-13,18.2,2,118.79,0,53,305.77,205.87
01-07-13,17.1,2,85.66,0,59,326.73,243.88
01-08-13,12.5,2.3,153.30,0,71,310.45,252.26
01-09-13,10.4,2,107.63,0,81,310.18,242.09
01-10-13,12.3,2,121.36,0,80,372.09,297.31
01-11-13,12.5,0,123.41,0,79,363.32,287.66
01-12-13,15.8,2,142.50,0,66,369.64,263.24
01-13-13,16.8,2,140.04,0,73,430.76,285.17
01-14-13,17.7,0,141.90,0,68,394.89,274.04
01-15-13,18.5,2,147.56,0,63,370.77,239.47
01-16-13,18.6,0,118.59,0,68,399.54,256.46
01-17-13,19.4,0,116.13,0,67,427.11,276.92
01-18-13,20,2,150.73,0,67,299.54,186.57
01-19-13,21.6,0,142.51,0,62,347.17,195.14
01-20-13,21.5,2,137.13,0,64,276.99,157.56
01-21-13,19.6,2,166.38,0,58,229.16,144.70
01-22-13,19.4,2,138.19,0,58,241.84,169.55
01-23-13,19,2.3,91.66,0,59,220.43,150.31
01-24-13,18.5,2.7,115.28,0,60,200.50,137.31
01-25-13,15.7,2.6,103.37,0,66,219.66,159.74
01-26-13,16.1,2.4,97.48,0,59,218.14,131.88
01-27-13,17,2,147.10,0,66,289.35,214.01
01-28-13,18.2,2,133.40,0,64,278.26,219.56
01-29-13,17.9,2,123.35,0,65,333.07,223.26
01-30-13,19.6,2,138.65,0,51,402.50,257.84
01-31-13,20,0,142.58,0,60,413.14,258.53
02-01-13,19.6,0,68.13,0,69,486.78,304.72
02-02-13,21.4,2,139.41,0,59,380.09,257.90
02-03-13,22.3,2,166.90,0,49,355.40,221.62
02-04-13,22.3,2,157.67,0,55,311.39,184.89
02-05-13,23.2,2,153.30,0,58,355.60,217.65
02-06-13,23.8,3,184.54,0,53,283.70,177.89
02-07-13,24.2,2,142.18,0,55,276.47,161.52
02-08-13,22,2.4,144.37,0,62,167.50,102.66
02-09-13,20.7,2,195.81,0,54,194.83,117.40
02-10-13,21.5,3,197.70,0,49,241.96,144.66
02-11-13,22.5,2,176.84,0,51,215.50,168.34
02-12-13,23.3,2,156.32,0,52,175.79,144.19
02-13-13,23.4,2,169.45,0,51,94.61,150.56
02-14-13,22.4,3,200.12,0,54,325.10,178.31
02-15-13,23.8,2,206.31,0,43,354.03,208.85
02-16-13,23.5,2,126.05,0,56,326.63,112.45
02-17-13,19.1,3,64.58,0,82,167.81,30.59
02-18-13,17.9,2,111.61,8,83,135.83,114.27
02-19-13,20.4,2.5,217.51,0,63,209.45,134.82
02-20-13,22.3,2,241.86,0,55,187.12,119.49
02-21-13,23.1,2.8,237.81,0,55,157.33,105.47
02-22-13,24.5,2.5,243.43,0,51,163.70,74.47
02-23-13,24.8,2,244.03,0,56,253.63,94.27
02-24-13,25.9,2,244.74,0,51,201.43,180.00
02-25-13,25.8,2,242.86,0,49,188.27,108.86
02-26-13,25.5,2.3,261.59,0,46,151.96,85.74
02-27-13,25.6,3,304.02,0,52,206.27,124.60
02-28-13,25.2,2,344.00,0,52,366.34,158.72
03-01-13,24,3,268.68,0,43,267.30,140.82
03-02-13,24.4,2.3,267.55,0,44,266.70,127.34
03-03-13,24.8,2,250.50,0,56,211.76,124.69
03-04-13,25.5,2,229.13,0,51,328.58,229.99
03-05-13,25.1,2,247.60,0,50,309.48,194.83
03-06-13,26.1,2,230.10,0,51,464.79,261.77
03-07-13,26.5,4,232.41,0,45,420.24,222.39
03-08-13,26.2,2.3,258.84,0,45,339.78,182.71
03-09-13,26.2,3,212.72,0,47,450.67,214.49
03-10-13,27,2.7,209.34,0,43,378.50,178.79
03-11-13,26.5,2,192.40,0,68,180.36,96.15
03-12-13,27.5,2,191.31,0,70,121.26,65.27
03-13-13,26.8,2,204.20,0,74,145.28,75.88
03-14-13,28.3,2,219.37,8,66,204.39,105.90
03-15-13,29.5,2.5,228.13,0,58,244.19,122.07
03-16-13,28.5,2,230.23,0,53,286.48,136.68
03-17-13,26,3,162.62,0,55,337.71,148.23
03-18-13,26.4,2.5,306.44,0,44,211.10,98.37
03-19-13,27.9,2,288.10,0,50,139.87,67.82
03-20-13,28.4,2.5,276.49,0,54,202.26,122.13
03-21-13,28.5,3,252.63,0,57,261.76,122.15
03-22-13,27.9,2,212.67,0,51,284.38,155.25
03-23-13,28.1,2,239.18,17,72,143.00,85.03
03-24-13,29.2,2,234.12,1,69,155.69,85.70
03-25-13,29.7,2,255.77,0,63,167.43,88.53
03-26-13,30.2,2,292.37,0,56,185.04,78.08
03-27-13,29.7,2,286.83,0,55,159.34,77.07
03-28-13,29.8,2.5,261.44,0,57,168.83,90.50
03-29-13,28.4,3.8,28.13,0,48,291.59,167.10
03-30-13,28.8,2.3,213.11,0,54,188.78,89.99
03-31-13,29.2,2,220.06,0,69,157.19,80.53
04-01-13,27.4,2,218.39,2,62,135.65,74.56
04-02-13,29.2,2,253.88,0,71,126.28,67.77
04-03-13,30,2.2,254.95,0,64,142.30,73.51
04-04-13,31.1,2.5,283.80,0,50,179.79,72.10
04-05-13,30.2,3.3,312.22,0,35,228.46,80.50
04-06-13,29.2,3.5,317.68,0,35,219.40,78.76
04-07-13,29.7,2.8,285.60,0,64,152.71,66.75
04-08-13,30.6,3.4,278.03,0,65,123.30,56.41
04-09-13,30.9,2.8,292.97,0,65,109.33,46.57
04-10-13,30.3,3,278.07,0,69,97.40,42.96
04-11-13,30.7,3,238.49,0,69,113.76,55.74
04-12-13,31.2,2.3,273.60,0,68,111.87,55.35
04-13-13,31.1,3.7,273.14,0,64,105.99,51.55
04-14-13,29.7,4,176.22,0,58,156.07,78.32
04-15-13,28.6,2.5,254.11,0,54,131.57,54.53
04-16-13,25.6,3.3,196.77,0,69,110.96,47.39
04-17-13,25.6,2.5,205.52,3,73,88.52,48.07
04-18-13,26.7,2,152.85,4,64,110.82,62.76
04-19-13,27.5,2.5,225.64,0,68,122.46,
04-20-13,27.6,2.5,296.90,9,61,101.66,75.64
04-21-13,27.5,3,207.28,0,66,178.25,95.23
04-22-13,24.8,2,108.55,0,73,102.32,65.24
04-23-13,26.9,2,233.53,1,68,173.77,103.00
04-24-13,29,2.5,303.06,0,61,195.98,110.07
04-25-13,30.1,4,275.03,0,61,256.66,129.80
04-26-13,31.5,2,288.46,0,61,151.33,78.54
04-27-13,28.4,3,161.44,0,73,96.02,44.61
04-28-13,28.4,2.7,205.49,13,74,76.68,41.16
04-29-13,30.4,2.4,182.95,0,76,89.14,38.41
04-30-13,30.6,2.8,215.62,0,75,96.47,37.08
05-01-13,31.3,4.4,247.70,0,72,97.93,43.29
05-02-13,31.3,3.2,249.08,0,71,88.91,35.91
05-03-13,31.7,3.6,297.87,0,64,93.02,33.68
05-04-13,27.9,4,215.59,0,71,73.23,
05-05-13,25.2,2.8,260.73,4,75,56.08,29.16
05-06-13,23.6,3.4,77.93,2,86,50.02,33.80
05-07-13,26.5,3,174.58,17,84,63.11,33.11
05-08-13,27.4,2,185.85,18,81,57.56,25.44
05-09-13,27.8,4,189.53,40,82,75.92,38.82
05-10-13,30.4,2.8,141.35,0,78,74.05,21.28
05-11-13,29.7,3.8,284.88,0,74,79.98,23.01
05-12-13,26.8,2,217.68,7,79,80.30,42.15
05-13-13,28.7,2.3,238.31,3,73,94.80,41.38
05-14-13,27.8,3.5,201.63,19,76,71.65,43.61
05-15-13,28.5,2,179.33,0,75,85.20,43.89
05-16-13,23.4,2.5,48.22,3,91,33.83,24.63
05-17-13,28.8,3.3,281.29,75,78,92.42,46.05
05-18-13,28.8,3,131.61,0,81,108.90,43.46
05-19-13,30.6,3.7,252.35,3,74,104.09,39.01
05-20-13,27.5,2,123.23,0,86,83.67,41.05
05-21-13,26.7,2.3,134.70,30,85,78.28,42.70
05-22-13,26.4,2,105.45,4,87,70.38,41.24
05-23-13,25.6,2,40.45,1,91,68.79,42.35
05-24-13,25.8,2.7,98.86,109,89,48.85,37.58
05-25-13,28.4,2,191.31,22,80,78.45,46.51
05-26-13,30,2,261.31,0,76,74.25,35.39
05-27-13,30,2,210.91,0,73,92.60,46.57
05-28-13,29,2,192.85,0,74,59.52,28.78
05-29-13,28.4,4.6,169.93,1,78,38.91,21.86
05-30-13,26.9,6.3,138.68,1,82,39.76,19.79
05-31-13,25.6,3,134.49,19,82,48.00,27.41
06-01-13,30.3,2,274.16,12,78,78.89,37.64
06-02-13,31,3.5,300.88,0,73,94.60,36.96
06-03-13,32.2,3.5,315.85,0,71,108.51,45.71
06-04-13,32.1,2,266.98,0,72,91.18,41.13
06-05-13,31.5,3.5,217.04,0,74,84.50,41.82
06-06-13,29.2,2,130.20,1,82,64.81,35.81
06-07-13,26.4,0,54.79,37,93,37.80,22.71
06-08-13,30,2.2,263.35,20,77,57.82,26.39
06-09-13,29.7,2,163.21,0,79,70.59,30.34
06-10-13,31.2,2,171.66,0,72,70.64,34.53
06-11-13,32.1,2,284.02,0,68,78.83,40.15
06-12-13,31.2,2.7,201.11,0,65,58.93,20.97
06-13-13,30.9,2,250.03,0,67,56.17,21.37
06-14-13,29.2,2,141.82,0,77,58.61,25.40
06-15-13,30.5,2.3,213.02,1,74,114.48,51.43
06-16-13,31.9,2,322.29,0,67,107.74,44.51
06-17-13,32,2.3,336.52,0,66,119.96,47.24
06-18-13,32.2,2,305.41,0,67,122.06,44.14
06-19-13,29.6,2.3,189.71,0,81,88.83,37.74
06-20-13,29.7,2,214.85,9,81,87.94,46.94
06-21-13,30.9,2,224.18,34,74,95.19,45.68
06-22-13,30.9,2,262.98,11,73,49.69,26.07
06-23-13,30.9,2.5,213.42,0,73,64.98,23.35
06-24-13,30.3,4.5,198.19,1,72,60.25,21.38
06-25-13,27.9,5.3,122.79,1,87,34.32,15.76
06-26-13,28.8,2,167.07,32,84,37.98,19.86
06-27-13,29.4,3,159.60,10,83,49.55,23.75
06-28-13,27.4,2,55.44,14,91,43.74,23.38
06-29-13,26.9,3,79.49,85,94,43.63,38.71
06-30-13,27.5,2,93.67,57,88,49.81,34.31
07-01-13,29.4,2,177.97,5,79,80.18,36.60
07-02-13,29.8,2,204.19,0,76,81.30,30.48
07-03-13,29.6,2,184.93,0,78,70.52,26.81
07-04-13,28.3,2.3,91.84,0,85,57.39,26.11
07-05-13,30.4,2.7,286.23,28,75,59.65,21.69
07-06-13,30,2.5,249.40,0,76,59.54,17.29
07-07-13,29.5,2.2,225.38,0,78,69.89,22.52
07-08-13,30.6,2.2,314.46,0,73,66.50,17.49
07-09-13,30.3,2.3,270.25,0,75,64.26,21.78
07-10-13,30.4,2,258.47,0,74,49.27,13.24
07-11-13,29.7,3.2,184.79,1,74,48.81,14.59
07-12-13,29.2,2.3,169.88,0,80,44.53,18.79
07-13-13,28.6,3.7,176.80,5,79,35.34,14.42
07-14-13,28.7,2,162.33,6,81,46.50,21.36
07-15-13,30.5,2.8,217.05,3,71,62.27,28.07
07-16-13,30,2.5,180.46,0,75,43.41,19.30
07-17-13,29.4,3.5,225.68,1,76,51.02,22.58
07-18-13,29.8,3.2,208.08,1,74,44.81,14.75
07-19-13,28.9,2.6,198.77,2,81,55.04,23.98
07-20-13,28.7,2,201.69,41,83,46.56,21.23
07-21-13,30.1,2,205.67,11,73,61.32,21.76
07-22-13,31.1,2.7,220.66,2,69,55.53,20.81
07-23-13,30.9,2.2,235.65,0,69,50.96,23.28
07-24-13,30.6,2,221.69,1,70,54.77,20.79
07-25-13,29.4,2.8,197.81,0,76,39.64,17.05
07-26-13,27.7,4.5,150.89,5,87,35.58,18.74
07-27-13,26.9,2,79.58,29,90,30.91,19.67
07-28-13,26.1,2,70.71,122,92,34.11,25.02
07-29-13,27.9,2.3,202.08,35,82,43.73,17.12
07-30-13,29.1,2.8,235.90,3,76,59.18,24.03
07-31-13,28.3,2.5,142.09,1,79,57.19,20.77
08-01-13,29.1,3.3,212.88,4,78,70.01,26.90
08-02-13,30.2,2.8,233.93,6,74,76.86,29.38
08-03-13,30.2,2,215.74,0,79,92.10,42.45
08-04-13,29.2,2,180.94,17,80,92.59,35.10
08-05-13,29.2,2.7,179.79,0,74,67.86,21.80
08-06-13,26.9,2,53.01,3,87,63.04,17.95
08-07-13,27.5,2.5,107.99,20,88,35.80,16.32
08-08-13,28.3,2.5,,39,80,,
08-09-13,29.7,3,,1,75,,
08-10-13,27.6,1.7,,1,87,,
08-11-13,27.7,2,169.42,18,85,29.12,15.40
08-12-13,28.1,2,153.47,4,85,31.77,21.40
08-13-13,29.4,2,177.73,4,78,30.75,17.15
08-14-13,28.2,2.7,137.06,1,84,35.17,20.63
08-15-13,27.6,2,100.75,0,88,35.44,22.98
08-16-13,27.6,2.3,154.08,30,87,33.34,16.52
08-17-13,28.6,2.3,189.17,8,80,37.67,17.18
08-18-13,28.4,3,209.29,1,78,27.66,13.40
08-19-13,28.4,3.5,145.93,0,76,32.66,12.43
08-20-13,27.1,5,83.69,0,85,27.69,16.47
08-21-13,27.9,2.3,126.75,1,84,66.72,32.03
08-22-13,29,2.3,196.38,11,79,79.63,35.91
08-23-13,30.2,2.7,205.72,7,75,75.35,30.97
08-24-13,30.1,2,184.64,0,75,,32.70
08-25-13,31.3,2,329.59,0,72,50.37,29.73
08-26-13,28.7,2.5,177.38,0,83,57.28,32.63
08-27-13,28,2,173.55,17,84,24.04,18.92
08-28-13,28.6,2.3,220.37,5,81,40.71,19.39
08-29-13,28.7,3,191.49,4,82,47.89,23.04
08-30-13,29.3,2.2,253.63,9,80,58.53,28.55
08-31-13,29,2.3,170.20,1,85,71.85,36.72
09-01-13,29,2,155.96,0,87,66.36,37.68
09-02-13,29.1,2.3,197.03,2,79,58.30,27.12
09-03-13,29,2,190.94,1,80,63.64,25.54
09-04-13,29.1,2,215.59,5,81,77.74,36.46
09-05-13,28.8,2.5,169.26,11,84,66.72,39.37
09-06-13,29.3,2,,4,82,,
09-07-13,29.3,2.3,,5,78,,
09-08-13,25.8,2,59.46,0,94,67.52,49.70
09-09-13,27.8,2,171.74,0,84,75.23,41.48
09-10-13,27.8,2,183.83,0,83,61.64,31.53
09-11-13,28.8,0,144.95,0,83,93.11,41.80
09-12-13,29.2,0,153.92,3,83,137.38,91.62
09-13-13,31.4,2,240.70,26,73,124.38,64.77
09-14-13,27.7,2,124.90,12,85,101.02,50.51
09-15-13,29.6,2,201.99,0,76,109.09,60.97
09-16-13,29.1,0,164.84,0,80,101.07,49.97
09-17-13,29.5,2,140.18,0,80,87.46,44.59
09-18-13,29.5,2,206.37,12,78,47.86,22.89
09-19-13,29.8,3,230.68,0,71,45.29,17.23
09-20-13,30.3,2.5,255.23,2,72,61.89,16.66
09-21-13,29.8,2,166.08,0,78,114.17,50.75
09-22-13,29.2,2,147.88,4,85,110.34,53.40
09-23-13,30.6,0,174.02,0,77,145.76,68.15
09-24-13,30.2,2,151.89,0,81,164.43,65.61
09-25-13,27.4,0,58.65,27,90,111.15,61.19
09-26-13,28.3,2,146.89,1,84,101.85,65.27
09-27-13,28.7,4,169.50,20,81,117.84,59.40
09-28-13,28.4,0,81.89,0,84,105.15,56.84
09-29-13,26.8,2,136.13,1,86,34.16,17.06
09-30-13,26.6,2.3,132.75,2,84,35.65,21.17
10-01-13,28.5,2,149.24,5,79,70.13,42.93
10-02-13,30,2.5,245.91,0,72,141.54,66.48
10-03-13,28.1,2,183.92,0,79,61.79,29.03
10-04-13,25.9,2,66.72,4,90,49.89,27.45
10-05-13,26.6,2,114.51,30,90,45.38,25.54
10-06-13,26.3,2,85.72,13,88,59.59,31.88
10-07-13,26.9,0,128.06,3,88,61.63,42.31
10-08-13,27.9,2,220.61,1,76,64.84,40.55
10-09-13,28.3,2,202.32,0,75,67.28,38.01
10-10-13,29.2,2,251.07,0,70,102.85,60.04
10-11-13,29.4,2,258.52,0,69,164.82,89.32
10-12-13,28.9,2,200.36,0,77,97.29,59.79
10-13-13,29,3.2,182.46,4,72,62.89,32.12
10-14-13,29.3,2.7,213.59,1,71,50.87,22.59
10-15-13,28,3,167.47,0,80,48.82,27.79
10-16-13,27.6,2,139.47,6,82,59.79,51.74
10-17-13,28.7,0,155.56,1,80,87.31,70.68
10-18-13,29.4,0,219.60,0,73,74.53,54.83
10-19-13,29.6,2,240.18,0,72,88.20,59.34
10-20-13,27.4,2,195.50,0,78,77.27,54.46
10-21-13,25.4,4,142.57,3,88,53.33,39.27
10-22-13,24.9,0,67.74,35,90,58.56,41.05
10-23-13,25.4,0,112.91,13,86,69.99,46.59
10-24-13,27.4,0,228.22,0,79,78.72,49.67
10-25-13,24.4,2,70.98,0,91,65.94,38.35
10-26-13,23.4,2.3,64.16,11,88,19.80,22.83
10-27-13,24.9,2,161.47,1,81,34.28,28.99
10-28-13,26,2,239.74,0,76,72.67,37.64
10-29-13,26.8,2,225.79,0,73,86.65,47.01
10-30-13,25.5,2,221.12,0,67,227.78,111.26
10-31-13,25.4,2,203.67,0,67,354.93,163.18
11-01-13,25,2,194.30,0,69,240.24,131.07
11-02-13,25.4,2,196.17,0,70,338.93,136.50
11-03-13,26.1,0,191.47,0,72,234.79,121.23
11-04-13,24.4,0,166.82,0,81,151.92,110.35
11-05-13,24.4,2,194.46,0,73,143.06,104.99
11-06-13,24,2,201.06,0,74,181.35,115.19
11-07-13,24.5,2,226.10,0,69,155.97,91.15
11-08-13,24.5,2,241.35,0,69,103.54,61.73
11-09-13,24.7,0,244.90,0,68,112.52,60.98
11-10-13,25.4,2,237.45,0,66,141.99,79.32
11-11-13,25.2,2,247.05,0,58,102.69,56.11
11-12-13,24.2,2.5,244.08,0,52,122.79,73.64
11-13-13,23.9,2,231.51,0,57,129.10,80.68
11-14-13,23.5,2,230.10,0,64,168.25,104.41
11-15-13,23.9,0,235.59,0,61,193.41,
11-16-13,25,2,234.04,0,56,178.34,
11-17-13,22.9,2,164.93,0,69,165.10,91.02
11-18-13,24.5,2,212.76,0,60,183.77,97.22
11-19-13,23.2,2,215.27,0,60,176.67,105.75
11-20-13,22.1,2,199.62,0,66,226.17,126.79
11-21-13,21.8,2,60.20,0,71,279.88,169.74
11-22-13,22.7,2,204.06,0,67,194.55,104.19
11-23-13,22.7,2.5,201.55,0,63,190.56,106.85
11-24-13,22,2,168.32,0,65,309.86,161.64
11-25-13,22.3,2,178.78,0,70,209.78,125.55
11-26-13,22.7,0,168.91,0,72,229.21,147.14
11-27-13,22.4,2,179.32,0,75,186.68,116.59
11-28-13,23.2,2,185.49,0,69,228.10,126.70
11-29-13,23.6,2,167.71,0,67,225.71,121.30
11-30-13,23.4,2,159.14,0,71,188.40,124.69
12-01-13,23.7,2.3,160.90,0,66,196.37,130.92
12-02-13,23.5,2,163.48,0,65,184.56,136.71
12-03-13,22.4,2,162.48,0,75,220.54,139.77
12-04-13,23.4,2,181.36,0,69,151.80,85.41
12-05-13,23.1,0,152.56,0,68,170.19,108.70
12-06-13,22.4,0,161.79,0,70,217.06,119.55
12-07-13,22.5,2,144.71,0,72,259.60,137.66
12-08-13,22.6,2,158.12,0,68,196.92,115.42
12-09-13,22.3,3,124.69,0,77,226.71,130.08
12-10-13,22.4,2,153.39,0,71,165.40,97.60
12-11-13,22,2,160.25,0,64,239.98,130.36
12-12-13,20.1,0,137.71,0,67,349.63,217.52
12-13-13,20,2,130.46,0,67,389.83,250.88
12-14-13,19.4,2,132.39,0,70,498.87,260.01
12-15-13,19.1,2,163.95,0,75,310.15,192.70
12-16-13,19.5,2,163.18,0,68,301.44,156.16
12-17-13,19,0,165.24,0,67,242.64,154.13
12-18-13,19.3,2,119.54,0,69,362.63,211.12
12-19-13,18.8,0,98.02,0,79,328.00,202.47
12-20-13,19.7,2,81.75,0,80,372.30,246.45
12-21-13,20,0,115.94,0,85,287.18,237.00
12-22-13,20,0,127.80,0,80,207.58,173.88
12-23-13,21,2,137.78,0,75,275.77,190.56
12-24-13,20.8,2.8,150.04,0,68,279.23,194.00
12-25-13,17.4,3,146.93,0,75,275.74,211.46
12-26-13,17.5,2.3,138.98,0,73,304.99,220.93
12-27-13,16,2,116.61,0,85,364.32,267.83
12-28-13,16.6,0,114.68,0,84,322.55,260.35
12-29-13,16.8,2,144.95,0,82,271.38,210.17
12-30-13,17.3,2,166.83,0,72,257.44,184.58
12-31-13,16.4,2,165.35,0,73,365.45,228.14
01-01-14,19.2,2,171.73,0,63,294.61,198.61
01-02-14,19.3,2,145.43,0,71,345.77,202.06
01-03-14,18.2,2,163.25,0,66,257.00,179.55
01-04-14,16.9,2,159.31,0,71,250.55,194.37
01-05-14,17,2,140.84,0,76,294.75,237.31
01-06-14,17.1,0,43.29,0,84,401.23,307.44
01-07-14,17,2,113.54,0,77,376.32,257.55
01-08-14,16.6,2,181.46,0,60,264.31,193.75
01-09-14,14.4,2,103.31,0,87,293.26,228.07
01-10-14,15.7,2,126.31,0,83,298.95,207.61
01-11-14,20,2,164.77,0,63,331.84,216.18
01-12-14,19.5,2,137.02,0,64,230.58,136.73
01-13-14,20,2.5,162.67,0,67,188.06,130.20
01-14-14,17.2,2,122.41,0,83,231.07,172.62
01-15-14,15.8,2,38.23,0,88,176.53,135.90
01-16-14,16.7,2.7,113.46,0,78,207.42,142.65
01-17-14,17.2,2.3,120.55,0,84,228.84,155.38
01-18-14,20.1,3,164.47,0,69,304.75,182.38
01-19-14,20.3,4,153.91,0,72,297.96,153.82
01-20-14,18.6,2,146.17,0,79,216.50,152.43
01-21-14,16.7,2.5,119.82,0,85,157.55,122.15
01-22-14,19.2,2,195.04,0,80,211.29,145.81
01-23-14,21.4,2,137.61,0,66,305.52,172.58
01-24-14,21,3,149.45,0,67,276.35,177.00
01-25-14,21.2,2,158.16,0,61,225.67,156.24
01-26-14,19.7,2.5,265.56,0,62,216.97,122.90
01-27-14,17.5,2,180.32,0,70,197.83,143.48
01-28-14,17.1,2.5,143.74,0,71,208.31,144.03
01-29-14,19.3,2,177.68,0,67,292.62,179.62
01-30-14,20,2.5,171.02,0,61,309.09,189.55
01-31-14,18,3,151.31,0,81,218.93,164.42
02-01-14,18.4,2.5,129.95,0,78,230.84,163.30
02-02-14,19.3,2.8,195.49,0,66,219.81,147.90
02-03-14,17.6,2.5,182.99,0,67,204.07,143.67
02-04-14,16.2,3,160.91,0,77,316.95,211.49
02-05-14,19.6,2,156.88,0,74,364.85,223.58
02-06-14,21.1,2,24.45,0,67,450.13,270.75
02-07-14,21.9,3,179.11,0,59,805.00,250.84
02-08-14,23.6,2,166.79,0,67,232.95,133.89
02-09-14,23.1,2,163.49,0,65,267.83,137.45
02-10-14,22,2,150.69,0,51,214.99,99.42
02-11-14,22.4,2.3,147.04,0,51,248.47,125.99
02-12-14,21.5,2,194.23,0,44,185.47,100.61
02-13-14,20.7,2.8,186.32,0,48,210.57,107.72
02-14-14,21.6,2,165.57,0,45,213.87,113.96
02-15-14,19.6,2.8,120.49,0,71,161.90,87.79
02-16-14,18.8,2.3,59.64,1,87,101.08,85.08
02-17-14,17.9,2,124.26,8,79,156.88,115.62
02-18-14,18.8,2.7,234.00,3,59,258.30,155.56
02-19-14,21.2,2,246.52,0,56,189.72,129.08
02-20-14,21,2,242.70,0,58,282.40,166.39
02-21-14,20.9,2.7,228.86,0,58,383.33,229.19
02-22-14,21.9,2,178.09,0,59,401.10,236.49
02-23-14,23.1,2.7,190.64,0,58,273.16,179.56
02-24-14,23.4,2,211.97,0,64,205.94,107.71
02-25-14,24.3,2.5,234.06,0,52,200.14,130.02
02-26-14,22.7,2,208.10,0,58,329.93,189.97
02-27-14,23.4,2.5,190.89,0,56,311.20,198.40
02-28-14,22.3,5,190.94,0,65,187.74,109.34
03-01-14,23.4,2,204.86,0,57,147.94,95.90
03-02-14,23.4,2.8,196.63,0,59,132.86,76.85
03-03-14,24,2,226.54,0,55,171.59,121.44
03-04-14,23.9,3,208.27,0,46,212.63,128.16
03-05-14,23.2,2.7,245.46,0,52,228.01,149.31
03-06-14,23.7,2,226.34,0,52,262.65,147.76
03-07-14,23.3,4.7,240.53,0,48,256.18,156.34
03-08-14,22.8,2,242.63,0,47,324.85,151.40
03-09-14,23.7,2,239.39,0,44,252.47,102.13
03-10-14,24.5,2.8,215.24,0,45,268.10,119.29
03-11-14,24.6,2,250.74,0,45,299.32,204.81
03-12-14,26.1,2,205.94,0,47,484.38,312.61
03-13-14,27.1,2,170.22,0,52,381.95,188.75
03-14-14,26.8,2,153.19,0,45,211.75,97.59
03-15-14,25.9,3,263.10,0,40,229.82,143.45
03-16-14,25.8,2.3,255.40,0,42,372.42,196.28
03-17-14,26.5,2,231.93,0,44,441.50,313.71
03-18-14,27.9,2,187.20,0,60,194.27,250.82
03-19-14,28.3,2.5,199.31,0,64,168.80,88.70
03-20-14,27.4,2,223.20,0,52,155.70,121.53
03-21-14,27.1,2,176.63,0,50,321.57,146.09
03-22-14,27.2,2,244.09,0,57,220.09,112.59
03-23-14,26,2,276.69,10,58,96.00,68.67
03-24-14,26.5,2.5,207.30,0,65,155.05,85.90
03-25-14,27.1,2,250.87,0,66,199.36,87.84
03-26-14,28.5,2,210.79,0,67,145.52,82.54
03-27-14,30.2,2,272.92,0,65,228.22,76.12
03-28-14,30.5,3,303.76,0,56,141.35,75.18
03-29-14,31.5,2,270.44,0,42,197.22,81.49
03-30-14,31.5,2.7,279.59,0,47,161.40,84.93
03-31-14,31.6,2,274.56,0,51,232.00,101.82
04-01-14,30.7,2,237.26,0,58,189.15,78.66
04-02-14,30.9,2,255.22,0,54,209.04,92.90
04-03-14,29.7,2,225.54,0,59,201.68,84.06
04-04-14,25,2,229.74,54,69,91.12,62.45
04-05-14,27.7,2,218.38,6,65,202.76,107.91
04-06-14,27.9,2,246.52,0,70,147.34,85.07
04-07-14,29.5,2.3,298.46,1,68,129.58,55.77
04-08-14,29.9,2.7,221.39,0,71,103.74,45.49
04-09-14,30.5,3.3,229.26,0,68,99.87,44.83
04-10-14,29.6,2,265.53,0,60,132.98,58.38
04-11-14,30.2,2,262.92,0,52,189.44,91.47
04-12-14,30.8,2,276.64,0,50,193.13,75.04
04-13-14,30.1,2,279.65,0,42,95.54,81.25
04-14-14,29.7,3,256.87,0,50,352.60,127.77
04-15-14,29.8,2,223.19,0,51,363.01,164.75
04-16-14,31.6,2,234.25,0,49,266.36,131.72
04-17-14,31.3,2,253.90,0,63,137.38,60.88
04-18-14,32.2,2,257.20,0,58,158.06,68.81
04-19-14,31.8,2,223.97,0,58,229.36,96.77
04-20-14,32.6,2,254.03,0,51,298.19,147.83
04-21-14,32,2,287.53,0,40,334.65,160.60
04-22-14,32.4,2,247.86,0,37,387.43,220.75
04-23-14,32.8,2,285.70,0,36,345.05,180.47
04-24-14,34.4,2.3,258.97,0,38,284.62,117.03
04-25-14,32.2,2.5,239.09,0,50,227.14,83.83
04-26-14,31.5,2.3,249.88,0,58,134.43,63.26
04-27-14,32.2,2,295.75,1,64,171.53,77.69
04-28-14,29.4,2,190.37,0,68,108.27,47.68
04-29-14,30.4,2,235.02,7,65,111.51,46.30
04-30-14,31,2.3,292.49,11,65,100.78,56.72
05-01-14,29.4,5.5,256.10,0,68,94.58,46.68
05-02-14,29.5,4.5,254.62,15,64,77.33,53.56
05-03-14,28.7,2,217.23,3,60,110.40,50.52
05-04-14,30.3,2,268.31,0,61,90.86,52.25
05-05-14,28.4,2,137.34,0,72,89.86,46.00
05-06-14,31.3,2,254.65,0,60,120.89,67.68
05-07-14,27.7,2.5,238.81,0,78,77.49,30.46
05-08-14,30.6,2,232.89,22,68,83.53,34.89
